customer_id,menu_id,rating,age,avg_budget,gender_encoded,preferred_time_encoded,price,popularity,category_encoded
C0470,M002,0,58,260.14,0,1,83.59,4.5,1
C0060,M002,1,23,194.63,1,0,83.59,4.5,1
C0079,M031,1,61,407.2,0,3,15.0,4.2,2
C0358,M015,1,54,289.78,0,2,48.73,4.3,1
C0288,M002,1,42,289.01,0,1,83.59,4.5,1
C0033,M041,1,43,257.71,0,3,32.56,4.9,0
C0217,M025,1,24,78.03,0,4,34.2,5.0,2
C0363,M038,1,42,228.38,1,2,64.32,3.1,0
C0407,M006,1,64,237.36,0,0,78.26,4.9,1
C0187,M005,1,43,320.8,1,3,34.2,5.0,1
C0485,M037,1,41,257.63,0,2,57.51,3.8,0
C0378,M046,0,44,330.79,1,2,34.35,3.1,0
C0292,M006,1,59,333.63,1,3,78.26,4.9,1
C0408,M006,1,43,215.85,0,1,78.26,4.9,1
C0321,M008,1,54,361.66,1,1,84.02,4.2,1
C0308,M022,0,32,390.19,0,0,25.47,5.0,2
C0264,M042,1,36,381.29,1,1,37.48,4.7,0
C0437,M014,1,49,324.85,1,3,95.03,2.7,1
C0141,M024,1,62,205.52,1,3,18.17,3.7,2
C0325,M010,1,38,254.19,0,0,73.6,4.9,1
C0307,M010,1,63,221.34,1,3,73.6,4.9,1
C0065,M008,1,56,229.35,1,1,84.02,4.2,1
C0118,M021,1,50,182.21,1,1,32.13,4.5,2
C0290,M008,1,49,335.89,0,3,84.02,4.2,1
C0131,M038,1,20,105.81,1,2,64.32,3.1,0
C0217,M044,1,24,78.03,0,4,22.4,4.2,0
C0167,M036,1,43,351.35,0,1,30.04,5.0,0
C0357,M012,1,57,296.34,0,1,77.59,3.3,1
C0458,M018,1,51,76.41,0,1,22.11,3.3,1
C0465,M029,1,56,299.39,0,1,22.0,3.2,2
C0343,M015,1,18,73.79,1,3,48.73,4.3,1
C0242,M030,1,25,219.17,0,1,16.95,3.2,2
C0298,M001,1,47,267.12,0,1,111.94,4.3,1
C0423,M001,1,47,187.4,0,1,111.94,4.3,1
C0129,M031,0,20,160.7,1,4,15.0,4.2,2
C0245,M034,1,45,143.95,0,0,16.74,4.9,2
C0341,M033,1,37,137.25,1,1,23.34,4.7,2
C0096,M009,1,33,355.61,0,1,93.4,4.9,1
C0008,M015,1,38,354.26,0,3,48.73,4.3,1
C0351,M043,1,19,269.49,1,0,34.4,4.4,0
C0150,M017,1,61,312.15,0,3,92.38,4.5,1
C0436,M037,1,45,244.43,1,0,57.51,3.8,0
C0488,M031,1,60,261.62,0,1,15.0,4.2,2
C0374,M024,1,59,179.53,0,3,18.17,3.7,2
C0096,M022,1,33,355.61,0,1,25.47,5.0,2
C0068,M024,1,54,277.64,0,3,18.17,3.7,2
C0493,M022,0,57,247.2,1,3,25.47,5.0,2
C0240,M033,1,33,481.61,0,0,23.34,4.7,2
C0194,M001,1,52,193.19,1,0,111.94,4.3,1
C0291,M031,1,36,249.68,1,1,15.0,4.2,2
C0138,M026,1,42,114.65,1,2,28.14,4.4,2
C0137,M023,1,46,196.64,0,2,37.23,3.5,2
C0451,M031,1,36,436.74,0,3,15.0,4.2,2
C0224,M005,1,48,335.56,0,1,34.2,5.0,1
C0356,M039,1,18,87.91,0,0,32.24,3.0,0
C0429,M040,1,31,323.48,1,0,31.02,4.4,0
C0324,M036,1,39,280.57,1,1,30.04,5.0,0
C0341,M028,1,37,137.25,1,1,15.0,3.1,2
C0498,M025,1,34,240.55,0,2,34.2,5.0,2
C0292,M036,1,59,333.63,1,3,30.04,5.0,0
C0146,M014,1,39,254.5,1,4,95.03,2.7,1
C0055,M011,1,47,273.81,0,1,113.87,4.6,1
C0046,M011,1,39,472.65,1,0,113.87,4.6,1
C0281,M025,1,34,298.53,1,0,34.2,5.0,2
C0223,M044,1,42,110.54,0,1,22.4,4.2,0
C0311,M022,1,34,235.34,0,3,25.47,5.0,2
C0103,M045,1,37,325.05,1,2,45.15,3.1,0
C0031,M003,0,38,152.15,1,0,118.59,4.6,1
C0481,M015,1,43,315.95,1,0,48.73,4.3,1
C0441,M001,0,64,327.02,1,3,111.94,4.3,1
C0225,M042,1,36,331.09,0,0,37.48,4.7,0
C0361,M028,1,22,182.67,0,1,15.0,3.1,2
C0318,M037,1,25,401.45,0,3,57.51,3.8,0
C0449,M037,1,24,218.16,0,1,57.51,3.8,0
C0151,M045,0,22,210.52,0,1,45.15,3.1,0
C0199,M045,1,29,455.29,1,0,45.15,3.1,0
C0486,M016,1,50,264.32,1,1,118.34,2.7,1
C0312,M030,1,61,163.48,0,3,16.95,3.2,2
C0260,M046,1,22,125.78,0,3,34.35,3.1,0
C0186,M002,1,34,237.73,0,4,83.59,4.5,1
C0351,M007,0,19,269.49,1,0,104.55,2.6,1
C0061,M010,1,45,207.62,1,1,73.6,4.9,1
C0014,M018,1,61,188.56,0,3,22.11,3.3,1
C0324,M009,1,39,280.57,1,1,93.4,4.9,1
C0206,M035,1,45,328.72,1,1,48.1,2.9,2
C0085,M038,1,28,351.24,1,1,64.32,3.1,0
C0326,M033,0,21,118.7,0,3,23.34,4.7,2
C0482,M030,1,56,240.03,0,1,16.95,3.2,2
C0046,M038,1,39,472.65,1,0,64.32,3.1,0
C0462,M008,1,34,287.86,1,1,84.02,4.2,1
C0353,M042,1,47,205.22,0,1,37.48,4.7,0
C0012,M001,0,59,128.09,0,3,111.94,4.3,1
C0213,M009,1,62,275.96,1,3,93.4,4.9,1
C0471,M044,1,55,238.1,0,2,22.4,4.2,0
C0149,M039,1,50,206.7,1,1,32.24,3.0,0
C0392,M042,1,23,166.32,1,1,37.48,4.7,0
C0014,M016,1,61,188.56,0,3,118.34,2.7,1
C0379,M029,1,50,255.73,0,1,22.0,3.2,2
C0052,M024,1,49,172.76,0,0,18.17,3.7,2
C0208,M029,0,64,411.98,1,4,22.0,3.2,2
C0463,M025,1,31,386.97,1,3,34.2,5.0,2
C0198,M041,1,54,233.82,1,3,32.56,4.9,0
C0192,M040,1,38,358.13,0,3,31.02,4.4,0
C0352,M034,1,52,201.65,1,1,16.74,4.9,2
C0376,M010,1,47,334.35,1,0,73.6,4.9,1
C0134,M025,1,34,305.14,0,1,34.2,5.0,2
C0164,M013,1,56,296.23,1,1,37.85,2.8,1
C0175,M044,1,36,416.32,0,1,22.4,4.2,0
C0256,M033,1,39,435.39,0,3,23.34,4.7,2
C0464,M019,0,42,334.57,0,4,106.03,4.0,1
C0314,M041,1,21,195.53,1,3,32.56,4.9,0
C0227,M005,1,27,269.77,0,1,34.2,5.0,1
C0457,M011,1,54,349.74,0,1,113.87,4.6,1
C0387,M009,0,62,319.57,0,3,93.4,4.9,1
C0362,M019,0,21,85.44,1,4,106.03,4.0,1
C0320,M007,1,58,234.77,1,3,104.55,2.6,1
C0021,M040,1,61,207.31,0,1,31.02,4.4,0
C0093,M009,1,18,208.46,0,0,93.4,4.9,1
C0002,M004,1,25,351.54,0,3,111.87,3.1,1
C0494,M014,1,60,391.66,0,1,95.03,2.7,1
C0057,M009,1,60,379.83,0,3,93.4,4.9,1
C0189,M019,1,51,247.73,0,1,106.03,4.0,1
C0234,M009,1,54,251.01,1,1,93.4,4.9,1
C0383,M026,1,30,273.01,0,1,28.14,4.4,2
C0098,M025,1,19,168.89,1,0,34.2,5.0,2
C0093,M006,1,18,208.46,0,0,78.26,4.9,1
C0415,M012,0,41,154.46,1,3,77.59,3.3,1
C0420,M025,1,45,161.48,1,4,34.2,5.0,2
C0148,M036,1,54,99.57,1,4,30.04,5.0,0
C0282,M009,1,37,379.64,0,4,93.4,4.9,1
C0345,M017,1,28,280.2,0,0,92.38,4.5,1
C0227,M028,0,27,269.77,0,1,15.0,3.1,2
C0225,M026,0,36,331.09,0,0,28.14,4.4,2
C0049,M042,1,31,346.78,1,1,37.48,4.7,0
C0123,M045,1,61,232.12,0,2,45.15,3.1,0
C0456,M015,0,22,180.3,1,2,48.73,4.3,1
C0102,M023,1,20,106.64,1,4,37.23,3.5,2
C0253,M036,1,62,225.22,0,3,30.04,5.0,0
C0411,M029,0,28,293.45,0,4,22.0,3.2,2
C0084,M012,1,39,297.81,1,3,77.59,3.3,1
C0148,M044,1,54,99.57,1,4,22.4,4.2,0
C0467,M029,0,21,205.15,0,1,22.0,3.2,2
C0277,M027,0,32,388.61,0,1,15.0,4.3,2
C0492,M002,1,26,324.25,1,1,83.59,4.5,1
C0164,M035,0,56,296.23,1,1,48.1,2.9,2
C0331,M042,1,41,230.88,1,3,37.48,4.7,0
C0226,M015,1,44,368.03,1,1,48.73,4.3,1
C0497,M007,0,54,328.86,1,1,104.55,2.6,1
C0379,M015,1,50,255.73,0,1,48.73,4.3,1
C0368,M024,0,42,384.11,0,1,18.17,3.7,2
C0081,M025,1,28,167.81,1,1,34.2,5.0,2
C0466,M007,1,63,153.99,1,2,104.55,2.6,1
C0417,M027,1,50,336.44,0,4,15.0,4.3,2
C0278,M043,1,55,239.03,1,1,34.4,4.4,0
C0381,M030,1,22,132.62,0,0,16.95,3.2,2
C0324,M038,1,39,280.57,1,1,64.32,3.1,0
C0439,M041,1,20,186.08,0,1,32.56,4.9,0
C0100,M027,0,26,378.18,0,0,15.0,4.3,2
C0314,M026,1,21,195.53,1,3,28.14,4.4,2
C0156,M036,1,36,251.38,1,0,30.04,5.0,0
C0480,M043,1,53,191.94,0,4,34.4,4.4,0
C0215,M028,1,35,309.01,1,1,15.0,3.1,2
C0256,M039,1,39,435.39,0,3,32.24,3.0,0
C0365,M030,1,25,96.19,1,0,16.95,3.2,2
C0120,M026,1,36,339.43,1,1,28.14,4.4,2
C0274,M019,1,28,421.28,0,3,106.03,4.0,1
C0336,M026,0,32,320.75,0,0,28.14,4.4,2
C0244,M015,1,45,377.13,1,0,48.73,4.3,1
C0421,M008,1,57,455.87,0,3,84.02,4.2,1
C0003,M014,1,38,276.58,1,1,95.03,2.7,1
C0018,M014,1,43,339.55,1,2,95.03,2.7,1
C0161,M010,0,18,72.56,0,2,73.6,4.9,1
C0194,M012,1,52,193.19,1,0,77.59,3.3,1
C0206,M009,1,45,328.72,1,1,93.4,4.9,1
C0143,M003,1,32,222.72,1,1,118.59,4.6,1
C0161,M026,1,18,72.56,0,2,28.14,4.4,2
C0498,M018,0,34,240.55,0,2,22.11,3.3,1
C0196,M012,1,56,152.35,1,1,77.59,3.3,1
C0141,M024,1,62,205.52,1,3,18.17,3.7,2
C0223,M002,1,42,110.54,0,1,83.59,4.5,1
C0192,M005,1,38,358.13,0,3,34.2,5.0,1
C0017,M038,1,56,87.86,1,1,64.32,3.1,0
C0139,M009,0,41,251.91,1,3,93.4,4.9,1
C0358,M039,0,54,289.78,0,2,32.24,3.0,0
C0197,M017,1,49,293.77,0,0,92.38,4.5,1
C0294,M041,0,51,234.68,0,1,32.56,4.9,0
C0402,M024,1,46,235.32,0,1,18.17,3.7,2
C0044,M023,1,40,337.97,0,1,37.23,3.5,2
C0206,M037,0,45,328.72,1,1,57.51,3.8,0
C0463,M009,1,31,386.97,1,3,93.4,4.9,1
C0170,M042,1,53,297.99,1,1,37.48,4.7,0
C0130,M022,1,48,150.34,1,0,25.47,5.0,2
C0385,M015,1,25,257.26,1,2,48.73,4.3,1
C0385,M010,1,25,257.26,1,2,73.6,4.9,1
C0136,M042,1,56,334.3,1,1,37.48,4.7,0
C0232,M005,1,42,282.14,1,3,34.2,5.0,1
C0351,M013,0,19,269.49,1,0,37.85,2.8,1
C0348,M037,0,22,50.0,0,1,57.51,3.8,0
C0479,M014,1,19,175.88,0,4,95.03,2.7,1
C0284,M034,1,19,125.93,1,0,16.74,4.9,2
C0433,M009,1,25,159.25,1,3,93.4,4.9,1
C0360,M013,0,54,288.04,1,1,37.85,2.8,1
C0327,M002,1,47,202.61,1,3,83.59,4.5,1
C0331,M040,1,41,230.88,1,3,31.02,4.4,0
C0482,M031,0,56,240.03,0,1,15.0,4.2,2
C0043,M025,1,26,149.18,0,1,34.2,5.0,2
C0030,M031,1,57,462.48,1,1,15.0,4.2,2
C0281,M029,1,34,298.53,1,0,22.0,3.2,2
C0002,M042,1,25,351.54,0,3,37.48,4.7,0
C0108,M026,1,52,95.23,0,3,28.14,4.4,2
C0335,M008,1,55,292.27,1,1,84.02,4.2,1
C0184,M045,0,27,289.15,1,3,45.15,3.1,0
C0370,M037,1,31,382.31,0,3,57.51,3.8,0
C0116,M027,1,25,305.93,1,4,15.0,4.3,2
C0240,M031,1,33,481.61,0,0,15.0,4.2,2
C0336,M030,1,32,320.75,0,0,16.95,3.2,2
C0430,M002,1,45,395.44,1,1,83.59,4.5,1
C0417,M005,1,50,336.44,0,4,34.2,5.0,1
C0170,M005,1,53,297.99,1,1,34.2,5.0,1
C0245,M005,1,45,143.95,0,0,34.2,5.0,1
C0213,M032,1,62,275.96,1,3,15.0,3.0,2
C0149,M027,1,50,206.7,1,1,15.0,4.3,2
C0058,M024,1,45,315.9,1,2,18.17,3.7,2
C0159,M036,1,40,392.5,1,1,30.04,5.0,0
C0324,M042,1,39,280.57,1,1,37.48,4.7,0
C0497,M014,1,54,328.86,1,1,95.03,2.7,1
C0456,M025,1,22,180.3,1,2,34.2,5.0,2
C0393,M005,1,25,132.05,1,0,34.2,5.0,1
C0167,M018,1,43,351.35,0,1,22.11,3.3,1
C0289,M020,1,20,152.19,0,0,88.49,3.1,1
C0132,M035,0,49,262.3,1,1,48.1,2.9,2
C0010,M044,1,61,96.94,1,1,22.4,4.2,0
C0006,M012,1,41,330.84,1,3,77.59,3.3,1
C0096,M014,1,33,355.61,0,1,95.03,2.7,1
C0278,M009,0,55,239.03,1,1,93.4,4.9,1
C0225,M028,1,36,331.09,0,0,15.0,3.1,2
C0326,M020,0,21,118.7,0,3,88.49,3.1,1
C0427,M024,1,47,274.25,1,1,18.17,3.7,2
C0323,M031,1,62,289.73,0,3,15.0,4.2,2
C0195,M024,1,52,106.99,0,1,18.17,3.7,2
C0323,M016,1,62,289.73,0,3,118.34,2.7,1
C0065,M006,1,56,229.35,1,1,78.26,4.9,1
C0405,M001,1,43,453.1,0,0,111.94,4.3,1
C0152,M011,1,49,237.9,0,1,113.87,4.6,1
C0328,M001,1,48,180.88,0,3,111.94,4.3,1
C0312,M012,1,61,163.48,0,3,77.59,3.3,1
C0062,M025,1,47,291.06,0,1,34.2,5.0,2
C0258,M036,1,58,258.79,1,0,30.04,5.0,0
C0248,M022,1,30,139.94,0,2,25.47,5.0,2
C0468,M009,1,23,207.57,1,3,93.4,4.9,1
C0213,M020,1,62,275.96,1,3,88.49,3.1,1
C0189,M018,1,51,247.73,0,1,22.11,3.3,1
C0355,M026,0,26,249.16,0,1,28.14,4.4,2
C0486,M010,1,50,264.32,1,1,73.6,4.9,1
C0382,M009,1,55,316.33,1,0,93.4,4.9,1
C0055,M037,1,47,273.81,0,1,57.51,3.8,0
C0086,M002,1,26,354.35,1,0,83.59,4.5,1
C0233,M023,1,50,267.93,1,3,37.23,3.5,2
C0453,M009,1,64,130.11,0,2,93.4,4.9,1
C0357,M038,1,57,296.34,0,1,64.32,3.1,0
C0288,M009,1,42,289.01,0,1,93.4,4.9,1
C0037,M010,0,24,56.22,0,3,73.6,4.9,1
C0322,M002,1,51,145.23,1,1,83.59,4.5,1
C0075,M027,1,19,117.04,0,2,15.0,4.3,2
C0028,M031,1,32,388.18,0,3,15.0,4.2,2
C0103,M021,1,37,325.05,1,2,32.13,4.5,2
C0378,M029,1,44,330.79,1,2,22.0,3.2,2
C0298,M026,1,47,267.12,0,1,28.14,4.4,2
C0369,M022,1,34,276.08,0,2,25.47,5.0,2
C0251,M035,1,23,83.99,0,3,48.1,2.9,2
C0332,M009,1,45,177.39,0,4,93.4,4.9,1
C0207,M004,0,31,279.98,1,1,111.87,3.1,1
C0285,M019,1,30,337.56,0,1,106.03,4.0,1
C0473,M038,1,29,325.6,0,1,64.32,3.1,0
C0008,M040,1,38,354.26,0,3,31.02,4.4,0
C0196,M006,1,56,152.35,1,1,78.26,4.9,1
C0163,M037,1,57,264.71,1,1,57.51,3.8,0
C0029,M017,1,25,378.55,0,1,92.38,4.5,1
C0158,M027,1,43,317.2,1,1,15.0,4.3,2
C0158,M011,1,43,317.2,1,1,113.87,4.6,1
C0418,M025,1,39,115.51,0,4,34.2,5.0,2
C0326,M024,1,21,118.7,0,3,18.17,3.7,2
C0309,M009,0,42,188.31,0,0,93.4,4.9,1
C0304,M021,0,19,229.86,0,0,32.13,4.5,2
C0288,M027,1,42,289.01,0,1,15.0,4.3,2
C0485,M033,1,41,257.63,0,2,23.34,4.7,2
C0440,M021,1,25,187.09,1,0,32.13,4.5,2
C0231,M008,1,45,241.3,0,3,84.02,4.2,1
C0326,M042,1,21,118.7,0,3,37.48,4.7,0
C0047,M044,1,44,86.45,1,1,22.4,4.2,0
C0090,M022,1,37,360.55,0,1,25.47,5.0,2
C0126,M010,1,48,309.23,0,3,73.6,4.9,1
C0288,M009,1,42,289.01,0,1,93.4,4.9,1
C0020,M045,1,24,242.61,0,1,45.15,3.1,0
C0202,M029,1,39,302.1,0,1,22.0,3.2,2
C0403,M003,1,31,201.04,0,1,118.59,4.6,1
C0140,M022,1,53,319.75,1,1,25.47,5.0,2
C0153,M015,1,47,421.52,1,4,48.73,4.3,1
C0138,M029,1,42,114.65,1,2,22.0,3.2,2
C0312,M037,1,61,163.48,0,3,57.51,3.8,0
C0119,M006,1,45,318.01,1,0,78.26,4.9,1
C0233,M045,1,50,267.93,1,3,45.15,3.1,0
C0126,M022,1,48,309.23,0,3,25.47,5.0,2
C0193,M025,1,53,294.14,0,1,34.2,5.0,2
C0110,M002,1,37,261.67,0,3,83.59,4.5,1
C0091,M027,0,49,284.24,1,4,15.0,4.3,2
C0116,M022,1,25,305.93,1,4,25.47,5.0,2
C0167,M029,1,43,351.35,0,1,22.0,3.2,2
C0165,M028,0,22,83.66,1,3,15.0,3.1,2
C0115,M041,1,63,275.27,0,0,32.56,4.9,0
C0093,M002,1,18,208.46,0,0,83.59,4.5,1
C0374,M034,1,59,179.53,0,3,16.74,4.9,2
C0166,M005,1,29,484.37,0,1,34.2,5.0,1
C0214,M027,1,28,467.53,1,1,15.0,4.3,2
C0118,M043,1,50,182.21,1,1,34.4,4.4,0
C0471,M001,1,55,238.1,0,2,111.94,4.3,1
C0224,M043,1,48,335.56,0,1,34.4,4.4,0
C0355,M030,1,26,249.16,0,1,16.95,3.2,2
C0203,M006,0,30,276.08,1,1,78.26,4.9,1
C0057,M031,1,60,379.83,0,3,15.0,4.2,2
C0378,M012,0,44,330.79,1,2,77.59,3.3,1
C0343,M036,1,18,73.79,1,3,30.04,5.0,0
C0053,M008,1,56,460.68,1,1,84.02,4.2,1
C0041,M022,0,59,182.86,0,3,25.47,5.0,2
C0062,M006,1,47,291.06,0,1,78.26,4.9,1
C0156,M016,1,36,251.38,1,0,118.34,2.7,1
C0357,M007,0,57,296.34,0,1,104.55,2.6,1
C0056,M032,1,32,197.19,0,3,15.0,3.0,2
C0137,M001,1,46,196.64,0,2,111.94,4.3,1
C0156,M007,1,36,251.38,1,0,104.55,2.6,1
C0131,M033,1,20,105.81,1,2,23.34,4.7,2
C0205,M019,1,58,217.1,0,4,106.03,4.0,1
C0012,M041,1,59,128.09,0,3,32.56,4.9,0
C0045,M039,0,41,326.0,0,3,32.24,3.0,0
C0190,M045,1,62,112.69,1,1,45.15,3.1,0
C0173,M040,1,22,133.78,1,3,31.02,4.4,0
C0035,M038,1,58,182.53,1,3,64.32,3.1,0
C0052,M033,1,49,172.76,0,0,23.34,4.7,2
C0006,M028,1,41,330.84,1,3,15.0,3.1,2
C0252,M012,1,47,396.52,0,3,77.59,3.3,1
C0459,M021,1,61,221.6,1,1,32.13,4.5,2
C0285,M010,1,30,337.56,0,1,73.6,4.9,1
C0275,M003,1,56,334.67,1,4,118.59,4.6,1
C0037,M046,0,24,56.22,0,3,34.35,3.1,0
C0224,M019,1,48,335.56,0,1,106.03,4.0,1
C0409,M041,1,58,233.2,1,1,32.56,4.9,0
C0232,M023,1,42,282.14,1,3,37.23,3.5,2
C0483,M014,1,57,174.05,0,3,95.03,2.7,1
C0305,M002,1,62,282.02,1,4,83.59,4.5,1
C0035,M010,1,58,182.53,1,3,73.6,4.9,1
C0357,M042,1,57,296.34,0,1,37.48,4.7,0
C0039,M046,1,41,324.45,0,3,34.35,3.1,0
C0157,M011,1,45,181.4,1,3,113.87,4.6,1
C0371,M041,1,57,269.36,0,3,32.56,4.9,0
C0128,M011,1,50,202.25,1,4,113.87,4.6,1
C0370,M010,1,31,382.31,0,3,73.6,4.9,1
C0025,M021,1,23,166.15,1,3,32.13,4.5,2
C0217,M034,1,24,78.03,0,4,16.74,4.9,2
C0350,M040,1,57,268.37,1,2,31.02,4.4,0
C0244,M005,1,45,377.13,1,0,34.2,5.0,1
C0145,M008,1,39,208.66,0,2,84.02,4.2,1
C0450,M016,0,38,376.99,1,2,118.34,2.7,1
C0054,M042,1,21,98.75,1,1,37.48,4.7,0
C0470,M012,0,58,260.14,0,1,77.59,3.3,1
C0257,M039,1,44,194.47,0,3,32.24,3.0,0
C0364,M036,1,57,325.81,0,1,30.04,5.0,0
C0317,M019,1,53,439.95,1,3,106.03,4.0,1
C0229,M019,1,37,427.11,0,0,106.03,4.0,1
C0045,M021,1,41,326.0,0,3,32.13,4.5,2
C0238,M022,1,48,326.74,0,3,25.47,5.0,2
C0335,M038,1,55,292.27,1,1,64.32,3.1,0
C0201,M037,1,52,354.44,0,1,57.51,3.8,0
C0470,M025,0,58,260.14,0,1,34.2,5.0,2
C0278,M024,0,55,239.03,1,1,18.17,3.7,2
C0019,M022,1,19,119.91,0,4,25.47,5.0,2
C0215,M042,0,35,309.01,1,1,37.48,4.7,0
C0116,M038,1,25,305.93,1,4,64.32,3.1,0
C0378,M015,1,44,330.79,1,2,48.73,4.3,1
C0448,M015,1,35,209.95,0,1,48.73,4.3,1
C0435,M005,1,51,221.05,0,0,34.2,5.0,1
C0307,M034,1,63,221.34,1,3,16.74,4.9,2
C0468,M017,1,23,207.57,1,3,92.38,4.5,1
C0259,M024,1,52,267.49,1,2,18.17,3.7,2
C0468,M006,1,23,207.57,1,3,78.26,4.9,1
C0181,M001,0,50,420.64,0,4,111.94,4.3,1
C0067,M006,0,30,50.0,0,1,78.26,4.9,1
C0119,M019,1,45,318.01,1,0,106.03,4.0,1
C0381,M021,1,22,132.62,0,0,32.13,4.5,2
C0455,M002,0,20,72.17,0,3,83.59,4.5,1
C0394,M013,0,60,201.59,0,0,37.85,2.8,1
C0423,M043,1,47,187.4,0,1,34.4,4.4,0
C0001,M003,1,56,205.98,1,4,118.59,4.6,1
C0062,M038,1,47,291.06,0,1,64.32,3.1,0
C0186,M027,1,34,237.73,0,4,15.0,4.3,2
C0247,M027,1,34,235.47,0,1,15.0,4.3,2
C0413,M005,1,51,262.91,0,3,34.2,5.0,1
C0377,M009,1,56,316.25,0,3,93.4,4.9,1
C0294,M015,1,51,234.68,0,1,48.73,4.3,1
C0055,M015,1,47,273.81,0,1,48.73,4.3,1
C0303,M016,1,43,265.37,1,1,118.34,2.7,1
C0216,M035,1,55,256.62,1,3,48.1,2.9,2
C0083,M023,1,41,278.49,1,4,37.23,3.5,2
C0254,M043,1,18,91.51,1,0,34.4,4.4,0
C0023,M039,1,34,382.25,1,1,32.24,3.0,0
C0409,M014,1,58,233.2,1,1,95.03,2.7,1
C0149,M031,1,50,206.7,1,1,15.0,4.2,2
C0190,M040,1,62,112.69,1,1,31.02,4.4,0
C0450,M015,0,38,376.99,1,2,48.73,4.3,1
C0138,M028,0,42,114.65,1,2,15.0,3.1,2
C0500,M034,0,29,494.59,0,3,16.74,4.9,2
C0010,M033,1,61,96.94,1,1,23.34,4.7,2
C0031,M017,1,38,152.15,1,0,92.38,4.5,1
C0030,M018,1,57,462.48,1,1,22.11,3.3,1
C0419,M013,1,43,228.49,1,0,37.85,2.8,1
C0012,M042,1,59,128.09,0,3,37.48,4.7,0
C0458,M018,1,51,76.41,0,1,22.11,3.3,1
C0260,M009,1,22,125.78,0,3,93.4,4.9,1
C0392,M027,1,23,166.32,1,1,15.0,4.3,2
C0001,M027,1,56,205.98,1,4,15.0,4.3,2
C0362,M005,1,21,85.44,1,4,34.2,5.0,1
C0251,M007,0,23,83.99,0,3,104.55,2.6,1
C0001,M037,1,56,205.98,1,4,57.51,3.8,0
C0497,M013,1,54,328.86,1,1,37.85,2.8,1
C0455,M023,0,20,72.17,0,3,37.23,3.5,2
C0305,M010,1,62,282.02,1,4,73.6,4.9,1
C0014,M039,1,61,188.56,0,3,32.24,3.0,0
C0102,M038,1,20,106.64,1,4,64.32,3.1,0
C0259,M032,1,52,267.49,1,2,15.0,3.0,2
C0358,M032,1,54,289.78,0,2,15.0,3.0,2
C0382,M013,1,55,316.33,1,0,37.85,2.8,1
C0312,M007,1,61,163.48,0,3,104.55,2.6,1
C0296,M002,1,43,157.17,0,1,83.59,4.5,1
C0471,M008,1,55,238.1,0,2,84.02,4.2,1
C0286,M044,1,28,162.84,0,1,22.4,4.2,0
C0143,M005,1,32,222.72,1,1,34.2,5.0,1
C0326,M043,0,21,118.7,0,3,34.4,4.4,0
C0462,M006,1,34,287.86,1,1,78.26,4.9,1
C0107,M031,0,52,238.56,1,3,15.0,4.2,2
C0354,M023,1,28,450.5,1,4,37.23,3.5,2
C0226,M041,1,44,368.03,1,1,32.56,4.9,0
C0300,M016,1,52,200.37,0,1,118.34,2.7,1
C0162,M036,1,42,222.55,1,2,30.04,5.0,0
C0033,M011,1,43,257.71,0,3,113.87,4.6,1
C0163,M043,1,57,264.71,1,1,34.4,4.4,0
C0205,M006,1,58,217.1,0,4,78.26,4.9,1
C0180,M006,1,52,332.6,0,3,78.26,4.9,1
C0422,M040,1,30,305.92,0,1,31.02,4.4,0
C0426,M025,1,46,204.11,1,1,34.2,5.0,2
C0195,M010,1,52,106.99,0,1,73.6,4.9,1
C0324,M033,1,39,280.57,1,1,23.34,4.7,2
C0422,M042,1,30,305.92,0,1,37.48,4.7,0
C0301,M046,1,32,379.97,1,4,34.35,3.1,0
C0041,M023,0,59,182.86,0,3,37.23,3.5,2
C0364,M041,1,57,325.81,0,1,32.56,4.9,0
C0311,M002,1,34,235.34,0,3,83.59,4.5,1
C0069,M008,1,50,222.58,1,1,84.02,4.2,1
C0135,M009,1,57,336.64,0,1,93.4,4.9,1
C0282,M042,1,37,379.64,0,4,37.48,4.7,0
C0327,M003,1,47,202.61,1,3,118.59,4.6,1
C0035,M021,1,58,182.53,1,3,32.13,4.5,2
C0403,M031,1,31,201.04,0,1,15.0,4.2,2
C0131,M040,1,20,105.81,1,2,31.02,4.4,0
C0253,M018,1,62,225.22,0,3,22.11,3.3,1
C0117,M025,1,44,95.09,1,1,34.2,5.0,2
C0053,M014,1,56,460.68,1,1,95.03,2.7,1
C0264,M023,0,36,381.29,1,1,37.23,3.5,2
C0047,M023,1,44,86.45,1,1,37.23,3.5,2
C0169,M038,1,31,369.91,1,3,64.32,3.1,0
C0482,M005,0,56,240.03,0,1,34.2,5.0,1
C0070,M019,1,32,219.77,1,4,106.03,4.0,1
C0375,M021,1,32,298.73,0,1,32.13,4.5,2
C0438,M008,1,18,213.58,1,1,84.02,4.2,1
C0121,M001,1,21,152.1,1,1,111.94,4.3,1
C0242,M034,1,25,219.17,0,1,16.74,4.9,2
C0442,M023,1,45,263.8,0,0,37.23,3.5,2
C0303,M014,1,43,265.37,1,1,95.03,2.7,1
C0098,M044,1,19,168.89,1,0,22.4,4.2,0
C0285,M045,1,30,337.56,0,1,45.15,3.1,0
C0296,M010,1,43,157.17,0,1,73.6,4.9,1
C0359,M016,0,31,351.61,0,0,118.34,2.7,1
C0009,M019,0,50,269.36,0,1,106.03,4.0,1
